 Infinix Hot 9 Pro (Ocean Wave, 64 GB);4.5;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹10,499;https://www.flipkart.com/infinix-hot-9-pro-ocean-wave-64-gb/p/itm1bc9e9eef4559?pid=MOBFQ3DPHDM5RYKJ&lid=LSTMOBFQ3DPHDM5RYKJIF7Q7P&marketplace=FLIPKART&otracker=search&fm=organic&iid=77dd8701-e557-433b-978f-24443517e42d.MOBFQ3DPHDM5RYKJ.SEARCH&ssid=qourm668680000001599223207238&qH=532c28d5412dd75b
 Realme Narzo 10A (So White, 32 GB);4.5;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹8,999;https://www.flipkart.com/realme-narzo-10a-so-white-32-gb/p/itmbeb412dade152?pid=MOBFQ36ASQHV3UGW&lid=LSTMOBFQ36ASQHV3UGWL3NPOI&marketplace=FLIPKART&otracker=search&fm=organic&iid=77dd8701-e557-433b-978f-24443517e42d.MOBFQ36ASQHV3UGW.SEARCH&ssid=qourm668680000001599223207238&qH=532c28d5412dd75b
 Realme Narzo 10A (So White, 64 GB);4.5;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹9,999;https://www.flipkart.com/realme-narzo-10a-so-white-64-gb/p/itmbeb412dade152?pid=MOBFSZTTZ8GXBHRB&lid=LSTMOBFSZTTZ8GXBHRBLKRVHG&marketplace=FLIPKART&otracker=search&fm=organic&iid=77dd8701-e557-433b-978f-24443517e42d.MOBFSZTTZ8GXBHRB.SEARCH&ssid=qourm668680000001599223207238&qH=532c28d5412dd75b
 Infinix Smart 4 Plus (Midnight Black, 32 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹7,999;https://www.flipkart.com/infinix-smart-4-plus-midnight-black-32-gb/p/itmd387f45cb474a?pid=MOBFTGWBCSZ3QGJW&lid=LSTMOBFTGWBCSZ3QGJWRNJBND&marketplace=FLIPKART&otracker=search&fm=organic&iid=77dd8701-e557-433b-978f-24443517e42d.MOBFTGWBCSZ3QGJW.SEARCH&ssid=qourm668680000001599223207238&qH=532c28d5412dd75b
 Realme C3 (Blazing Red, 64 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹9,999;https://www.flipkart.com/realme-c3-blazing-red-64-gb/p/itm58bf81a807d66?pid=MOBFZHC5SSTXZPCD&lid=LSTMOBFZHC5SSTXZPCDEPWG6L&marketplace=FLIPKART&otracker=search&fm=organic&iid=77dd8701-e557-433b-978f-24443517e42d.MOBFZHC5SSTXZPCD.SEARCH&ssid=qourm668680000001599223207238&qH=532c28d5412dd75b
 POCO M2 Pro (Out of the Blue, 128 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹16,999;https://www.flipkart.com/poco-m2-pro-out-blue-128-gb/p/itm151565feac420?pid=MOBFT7MKCGTQTBBU&lid=LSTMOBFT7MKCGTQTBBUENPL7B&marketplace=FLIPKART&otracker=search&fm=organic&iid=77dd8701-e557-433b-978f-24443517e42d.MOBFT7MKCGTQTBBU.SEARCH&ssid=qourm668680000001599223207238&qH=532c28d5412dd75b
 Infinix Smart 4 Plus (Violet, 32 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹7,999;https://www.flipkart.com/infinix-smart-4-plus-violet-32-gb/p/itmd387f45cb474a?pid=MOBFTGWBY7CAEUHG&lid=LSTMOBFTGWBY7CAEUHGGHK9LS&marketplace=FLIPKART&otracker=search&fm=organic&iid=77dd8701-e557-433b-978f-24443517e42d.MOBFTGWBY7CAEUHG.SEARCH&ssid=qourm668680000001599223207238&qH=532c28d5412dd75b
 Infinix Smart 4 Plus (Ocean Wave, 32 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹7,999;https://www.flipkart.com/infinix-smart-4-plus-ocean-wave-32-gb/p/itmd387f45cb474a?pid=MOBFTGWBPGDPZYGH&lid=LSTMOBFTGWBPGDPZYGH2E67R5&marketplace=FLIPKART&otracker=search&fm=organic&iid=77dd8701-e557-433b-978f-24443517e42d.MOBFTGWBPGDPZYGH.SEARCH&ssid=qourm668680000001599223207238&qH=532c28d5412dd75b
 Realme 6 (Comet White, 64 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹14,999;https://www.flipkart.com/realme-6-comet-white-64-gb/p/itma64226eb3e2d2?pid=MOBFTAZ5DSJYBFWU&lid=LSTMOBFTAZ5DSJYBFWUM965E5&marketplace=FLIPKART&otracker=search&fm=organic&iid=77dd8701-e557-433b-978f-24443517e42d.MOBFTAZ5DSJYBFWU.SEARCH&ssid=qourm668680000001599223207238&qH=532c28d5412dd75b
 Motorola One Fusion+ (Twilight Blue, 128 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹17,499;https://www.flipkart.com/motorola-one-fusion-twilight-blue-128-gb/p/itm9c0e4b9b56acd?pid=MOBFRFXHZRMXDDNZ&lid=LSTMOBFRFXHZRMXDDNZOJ0LCZ&marketplace=FLIPKART&otracker=search&fm=organic&iid=77dd8701-e557-433b-978f-24443517e42d.MOBFRFXHZRMXDDNZ.SEARCH&ssid=qourm668680000001599223207238&qH=532c28d5412dd75b
 POCO M2 Pro (Green and Greener, 128 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹16,999;https://www.flipkart.com/poco-m2-pro-green-greener-128-gb/p/itm0790688fdea0e?pid=MOBFT7MKBN2PUCWA&lid=LSTMOBFT7MKBN2PUCWAG1ID9L&marketplace=FLIPKART&otracker=search&fm=organic&iid=77dd8701-e557-433b-978f-24443517e42d.MOBFT7MKBN2PUCWA.SEARCH&ssid=qourm668680000001599223207238&qH=532c28d5412dd75b
 Motorola One Fusion+ (Moonlight White, 128 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹17,499;https://www.flipkart.com/motorola-one-fusion-moonlight-white-128-gb/p/itm07749a481ee89?pid=MOBFRFXHHWBM6BRR&lid=LSTMOBFRFXHHWBM6BRRZXH93F&marketplace=FLIPKART&otracker=search&fm=organic&iid=77dd8701-e557-433b-978f-24443517e42d.MOBFRFXHHWBM6BRR.SEARCH&ssid=qourm668680000001599223207238&qH=532c28d5412dd75b
 POCO M2 Pro (Two Shades of Black, 64 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹14,999;https://www.flipkart.com/poco-m2-pro-two-shades-black-64-gb/p/itmaf67e90291adf?pid=MOBFT7MKC9DMG2PU&lid=LSTMOBFT7MKC9DMG2PUNJUWXP&marketplace=FLIPKART&otracker=search&fm=organic&iid=77dd8701-e557-433b-978f-24443517e42d.MOBFT7MKC9DMG2PU.SEARCH&ssid=qourm668680000001599223207238&qH=532c28d5412dd75b
 Itel Vision1 (Gradation Green, 32 GB);4.2;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹6,999;https://www.flipkart.com/itel-vision1-gradation-green-32-gb/p/itmabec72dce88ad?pid=MOBFUHBY5HM4VRHS&lid=LSTMOBFUHBY5HM4VRHS0GAL5Z&marketplace=FLIPKART&otracker=search&fm=organic&iid=77dd8701-e557-433b-978f-24443517e42d.MOBFUHBY5HM4VRHS.SEARCH&ssid=qourm668680000001599223207238&qH=532c28d5412dd75b
 Realme Narzo 10 (That Blue, 128 GB);4.5;https://rukminim1.flixcart.com/image/312/312/kbtp0280/mobile/r/y/8/realme-narzo-10-rmx2040-original-imaft36hjtcvz9g9.jpeg?q=70;₹11,999;https://www.flipkart.com/realme-narzo-10-that-blue-128-gb/p/itmfaa990ac54b7a?pid=MOBFST9QDGZTNRY8&lid=LSTMOBFST9QDGZTNRY8ESA6YM&marketplace=FLIPKART&srno=s_1_1&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFST9QDGZTNRY8.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
 Realme Narzo 10 (That Green, 128 GB);4.5;https://rukminim1.flixcart.com/image/312/312/k8ddoy80/mobile/n/m/w/realme-narzo-10-rmx2040-original-imafqectbhfgxutg.jpeg?q=70;₹11,999;https://www.flipkart.com/realme-narzo-10-that-green-128-gb/p/itmfaa990ac54b7a?pid=MOBFQ36AGTW8HNMW&lid=LSTMOBFQ36AGTW8HNMWFLXHAY&marketplace=FLIPKART&srno=s_1_2&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFQ36AGTW8HNMW.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
 Infinix Hot 9 Pro (Violet, 64 GB);4.5;https://rukminim1.flixcart.com/image/312/312/k8g8knk0/mobile/3/s/p/infinix-hot-9-pro-x655f-original-imafqgr9hfgvyn6k.jpeg?q=70;₹10,499;https://www.flipkart.com/infinix-hot-9-pro-violet-64-gb/p/itm1bc9e9eef4559?pid=MOBFQ3DPGYFSJ3SP&lid=LSTMOBFQ3DPGYFSJ3SPQ0HUL6&marketplace=FLIPKART&srno=s_1_3&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFQ3DPGYFSJ3SP.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
 POCO M2 Pro (Green and Greener, 64 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹14,999;https://www.flipkart.com/poco-m2-pro-green-greener-64-gb/p/itm795e36b373b6f?pid=MOBFT7MK3Q89BGWR&lid=LSTMOBFT7MK3Q89BGWRP2OFTB&marketplace=FLIPKART&srno=s_1_4&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFT7MK3Q89BGWR.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
