 Men's Jane XT IDP Sneakers,"1,599",4.2 out of 5 stars,https://m.media-amazon.com/images/I/818kZP-Et-L._AC_UL320_.jpg,https://www.amazon.in/PUMA-Shadow-Black-Sneakers-8-37190106/dp/B07YNXSFZR/ref=sr_1_26?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-26
 Men's Gait Idp Running Shoes,922,4.4 out of 5 stars,https://m.media-amazon.com/images/I/81UPipqVURL._AC_UL320_.jpg,https://www.amazon.in/Puma-Black-High-Running-Shoes-8-37310002_8/dp/B07V7RNTDW/ref=sr_1_27?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-27
 Men's Sneaker,"1,242",2.9 out of 5 stars,https://m.media-amazon.com/images/I/718D8m36u5L._AC_UL320_.jpg,https://www.amazon.in/Puma-Mens-Peacoat-Silver-Sneaker-37258005/dp/B082YDFY63/ref=sr_1_28?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-28
 Men's Dune-dust IDP Sneakers,990,4.0 out of 5 stars,https://m.media-amazon.com/images/I/71PJym4aOtL._AC_UL320_.jpg,https://www.amazon.in/Dune-dust-Black-High-Sneakers-7-India-4060979705050/dp/B07N7M8QS4/ref=sr_1_29?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-29
 Men's Echelon V3 Idp Running Shoes,863,4.0 out of 5 stars,https://m.media-amazon.com/images/I/61cdeZpCSwL._AC_UL320_.jpg,https://www.amazon.in/Puma-Echelon-Peacoat-Tradewinds-Shoes-10-37189405_10/dp/B07V7R1JRZ/ref=sr_1_30?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-30
 Men's Skylark Idp Running Shoes,874,3.7 out of 5 stars,https://m.media-amazon.com/images/I/813XzQiKZ8L._AC_UL320_.jpg,https://www.amazon.in/Puma-Skylark-Black-Limepunch-Running-37115903_7/dp/B07V2BS5S9/ref=sr_1_31?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-31
 Men's Explorer IDP Running Shoes,869,3.2 out of 5 stars,https://m.media-amazon.com/images/I/71ykNdN7nuL._AC_UL320_.jpg,https://www.amazon.in/Puma-Explorer-Shadow-Jaffa-Running-19319704_9/dp/B07V2BSZYZ/ref=sr_1_32?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-32
 Men's Corona Idp Sneakers,"1,042",4.1 out of 5 stars,https://m.media-amazon.com/images/I/71Io8o7yJEL._AC_UL320_.jpg,https://www.amazon.in/Corona-Peacoat-White-Sneakers-10-37189103/dp/B07YNY8KFC/ref=sr_1_33?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-33
 Men's Anzarun Lite Quarry-Limepunch White Road Running Shoe ,"1,949",2.5 out of 5 stars,https://m.media-amazon.com/images/I/61NQyb3hwUL._AC_UL320_.jpg,https://www.amazon.in/Anzarun-Quarry-Limepunch-White-Running-37112810/dp/B084RXMZ5R/ref=sr_1_34?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-34
 Men's Max Idp Black-Dark Shadow-high Risk Running Shoes,"1,257",3.9 out of 5 stars,https://m.media-amazon.com/images/I/81PQMUxlwBL._AC_UL320_.jpg,https://www.amazon.in/Puma-Black-Dark-Shadow-High-Running-37256703/dp/B07V6N92ZC/ref=sr_1_35?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-35
 Men's Magnum Idp Running Shoes,753,4.5 out of 5 stars,https://m.media-amazon.com/images/I/61Lr5K69fHL._AC_UL320_.jpg,https://www.amazon.in/Puma-Asphalt-Running-Shoes-6-37258302_6/dp/B07T3DM1DN/ref=sr_1_36?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-36
 Men's Neutron Idp Black-Vibrant Orange Running Shoes,713,4.0 out of 5 stars,https://m.media-amazon.com/images/I/81X+xYSmSQL._AC_UL320_.jpg,https://www.amazon.in/Neutron-Black-Vibrant-Running-Shoes-6-19319606/dp/B07V5KK3G8/ref=sr_1_37?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-37
 Unisex Kid's Monarch Tt Jr Black White Football Shoes,879,3.9 out of 5 stars,https://m.media-amazon.com/images/I/61y11i8sVdL._AC_UL320_.jpg,https://www.amazon.in/Puma-Monarch-Football-Shoes-4-10572601/dp/B07KFY5Y26/ref=sr_1_38?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-38
 Men's Pacer X Graphicster Idp Black-sulph Sneakers,702,5.0 out of 5 stars,https://m.media-amazon.com/images/I/81x8LnEerzL._AC_UL320_.jpg,https://www.amazon.in/Puma-Graphicster-Black-Sulph-Sulphur-Silver-36969506/dp/B07V6N92Z8/ref=sr_1_39?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-39
 Men's Voyager Idp Castlerock Royal Running Shoes,858,3.1 out of 5 stars,https://m.media-amazon.com/images/I/81RZrs+k-YL._AC_UL320_.jpg,https://www.amazon.in/Voyager-Castlerock-Running-Shoes-6-19319505/dp/B07V5KJZZ6/ref=sr_1_40?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-40
 Women's Basket Heart Patent Wn S Gate-Iron Black Leather Sneakers-6 UK ,"1,298",4.3 out of 5 stars,https://m.media-amazon.com/images/I/71p0UArGqLL._AC_UL320_.jpg,https://www.amazon.in/Puma-363073-Basket-Heart-Patent/dp/B07CZ3PRLJ/ref=sr_1_41?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-41
 Men's Audley DT IDP Sneakers,"1,273",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71pIygDabaL._AC_UL320_.jpg,https://www.amazon.in/Audley-Web-Peacoat-White-Sneakers-9-4062449121209/dp/B07NHQBBJN/ref=sr_1_43?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-43
 Men's Sneaker,"1,211",4.6 out of 5 stars,https://m.media-amazon.com/images/I/71ZVIzzdyjL._AC_UL320_.jpg,https://www.amazon.in/Puma-Mens-Black-Limepunch-Sneaker-37258006/dp/B082YDNNSX/ref=sr_1_44?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-44
 Men's Bent Idp Charcoal Gray-Blazing Yellow-pu Sneakers,966,3.7 out of 5 stars,https://m.media-amazon.com/images/I/61P3ZyLGvdL._AC_UL320_.jpg,https://www.amazon.in/Puma-Gray-Blazing-Yellow-Pu-Sneakers-9-37310201/dp/B07V8MTBQ6/ref=sr_1_45?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-45
 Men's Progression Pro Idp Running Shoes,"1,268",3.0 out of 5 stars,https://m.media-amazon.com/images/I/61bwKSJ7v5L._AC_UL320_.jpg,https://www.amazon.in/Puma-Progression-Peacoat-Quarry-Sulphur-Running-37079205_8/dp/B07V5KH5L6/ref=sr_1_46?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-46
 Unisex Adult Flex Essential Pro Dark Shadow Black Running Shoes-7 UK ,"1,470",4.5 out of 5 stars,https://m.media-amazon.com/images/I/71Ghl8wrIhL._AC_UL320_.jpg,https://www.amazon.in/Puma-Essential-Running-Shoes-7-36527213_7/dp/B07V8N558Y/ref=sr_1_47?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-47
 Men's Neutron Idp Dark Shadow-Tradewinds-high Running Shoes,768,3.5 out of 5 stars,https://m.media-amazon.com/images/I/81KUuXi6vML._AC_UL320_.jpg,https://www.amazon.in/Puma-Neutron-Shadow-Tradewinds-High-Running-19319605/dp/B07V4GVLY5/ref=sr_1_48?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-48
 Men's Flex Free Xt Idp Running Shoes,"1,570",3.8 out of 5 stars,https://m.media-amazon.com/images/I/81m6995fWCL._AC_UL320_.jpg,https://www.amazon.in/Puma-Green-Forest-Night-Orange-Running-37308703/dp/B07V4GWDK2/ref=sr_1_49?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-49
 Men's Cell Phase Track and Field Shoe,"4,549",4.5 out of 5 stars,https://m.media-amazon.com/images/I/81MSXL6w+cL._AC_UL320_.jpg,https://www.amazon.in/Puma-Castlerock-White-High-Running-19263801/dp/B07TP3X3ZD/ref=sr_1_51?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-51
 Men's BMW MMS Drift Cat 8 Road Running Shoe,"5,199",4.4 out of 5 stars,https://m.media-amazon.com/images/I/71T-PIztslL._AC_UL320_.jpg,https://www.amazon.in/Drift-Black-Silver-Running-33993401/dp/B07SFJH3GK/ref=sr_1_52?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-52
 Unisex's Sneakers,"1,190",3.3 out of 5 stars,https://m.media-amazon.com/images/I/81zLNgRd16L._AC_UL320_.jpg,https://www.amazon.in/Puma-Unisex-Peacoat-Sneakers-9-36442209/dp/B07BFR238Y/ref=sr_1_53?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-53
 Men's Magnum Idp Running Shoes,815,3.8 out of 5 stars,https://m.media-amazon.com/images/I/61sE8BWt6iL._AC_UL320_.jpg,https://www.amazon.in/Puma-Peacoat-Limepunch-Running-Shoes-8-37258301_8/dp/B07T2CBYM6/ref=sr_1_54?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-54
 Men's Ontario Idp Ponderosa Pine-Silver B Sneakers,750,3.6 out of 5 stars,https://m.media-amazon.com/images/I/8109SGU2xiL._AC_UL320_.jpg,https://www.amazon.in/Puma-Pine-Silver-Green-slvr-Black-White-Sneakers-7-37257701/dp/B07V5KJS9J/ref=sr_1_55?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-55
 Boy's Escaper Pro Sneakers,968,4.1 out of 5 stars,https://m.media-amazon.com/images/I/71om6sYymcL._AC_UL320_.jpg,https://www.amazon.in/Puma-Black-Bonnie-Blue-White-Sneakers-8-36425916/dp/B07M8RWKB6/ref=sr_1_56?dchild=1&keywords=puma+shoes&qid=1599123141&sr=8-56
 Men's Running & Walking Shoes,949,3.9 out of 5 stars,https://m.media-amazon.com/images/I/61GXqqsmHwL._AC_UL320_.jpg,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A079104128RBA6ZTTQNHT&url=%2FBacca-Bucci-Running-Shoes-6-BBMG8137B-06%2Fdp%2FB07HN19CLN%2Fref%3Dsr_1_57_sspa%3Fdchild%3D1%26keywords%3Dpuma%2Bshoes%26qid%3D1599123141%26sr%3D8-57-spons%26psc%3D1%26smid%3DA2130RQ2DA9D45&qualifier=1599123141&id=2323558782320287&widgetName=sp_btf
 Men's Flex Free Xtidp Running Shoes,"2,924",3.8 out of 5 stars,https://m.media-amazon.com/images/I/61py2ldOehL._AC_UL320_.jpg,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A01942993IEHY7NZEYV6X&url=%2FPuma-White-High-Running-Shoes-9-37308702_9%2Fdp%2FB07V4GV7D2%2Fref%3Dsr_1_58_sspa%3Fdchild%3D1%26keywords%3Dpuma%2Bshoes%26qid%3D1599123141%26sr%3D8-58-spons%26psc%3D1&qualifier=1599123141&id=2323558782320287&widgetName=sp_btf
 Men's Movemax Idp Running Shoes,"1,599",4.0 out of 5 stars,https://m.media-amazon.com/images/I/71T4hMvXEZL._AC_UL320_.jpg,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A01953712FYN6OVNH8CT8&url=%2FPuma-Movemax-Running-Shoes-6-37116206_6%2Fdp%2FB07V4GVVBV%2Fref%3Dsr_1_59_sspa%3Fdchild%3D1%26keywords%3Dpuma%2Bshoes%26qid%3D1599123141%26sr%3D8-59-spons%26psc%3D1&qualifier=1599123141&id=2323558782320287&widgetName=sp_btf
 Men's Hellion Z M Running Shoes,"1,880",3.7 out of 5 stars,https://m.media-amazon.com/images/I/71A42mXJ8sL._AC_UL320_.jpg,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A01239942OYEK26MBIJO2&url=%2FAdidas-Hellion-Running-Shoes-10-CM4815%2Fdp%2FB082QBNPCL%2Fref%3Dsr_1_60_sspa%3Fdchild%3D1%26keywords%3Dpuma%2Bshoes%26qid%3D1599123141%26sr%3D8-60-spons%26psc%3D1&qualifier=1599123141&id=2323558782320287&widgetName=sp_btf
